CreationFinishDate,Artist,MediumMaterial,MediumDetail,Facility,CreditLine,AccessionNumber,DisplayTitle,DisplayDimensions,Media&Support,CurrentLocation,LocationDescription,StreetAddress,StreetAddress2,DistrictName,GeocodingSource,GeocodingAccuracy,GeocodingAccuracyType,Latitude,Longitude,point,SFFindNeighborhoods,CurrentPoliceDistricts,CurrentSupervisorDistricts,AnalysisNeighborhoods
1989,"Ludwig, Helen","Terrazzo, Bronze",Terrazzo paving with bronze,,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Department of Public Health,1989.29,One Step at a Time,30 in. diamater,Terrazzo paving with bronze,City Agency,Exterior Accessibility Ramp,"101 Grove St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.778249,-122.41844,POINT (-122.41844 37.778249),21,4,10,36
1984,"Fuller (McChesney), Mary",Concrete,Cast concrete,Chinatown Portsmouth Square,Collection of the City and County of San Francisco; Gift of the Tamarack Foundation and the Mayor's Office of Community Development to San Francisco Arts Commission,1985.14.5,Rabbit,30 x 31 x 29 in.,Cast concrete,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2006,"Hsu, Joyce",Aluminum,Aluminum,Argonne Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Argonne Park,2007.2.a-b,Incomplete Metamorphosis,Varies,Aluminum,Public Display,Between Geary Blvd. And Anza St.,18th Ave.,,District 1,Department Data,,,37.7794,-122.4777,POINT (-122.4777 37.7794),5,8,4,29
1999,"Sonnier, Keith","Neon Lighting, Argon Lighting, Fluorescent Lighting","Neon, Argon and Fluorescent lighting",International Terminal,Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,1999.14,Ceiling Flood,,"Neon, Argon and Fluorescent lighting",SFO,Arrivals Corridor,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1994,"Donahue, Marcia",Granite,Granite,Chinatown  Woh Hei Yuen Park,Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,1999.20.a-e,Five Carved Stones,28 x 300 x 530 in.,Granite,Public Display,Between Jackson St. And John St.,Powell St.,,District 3,Department Data,,,37.795839,-122.410245,POINT (-122.410245 37.795839),16,6,3,6
1939,"Huntington, Clara",Bronze,Bronze,San Francisco Botanical Garden,Collection of the City and County of San Francisco; Gift of the Artist to the City of San Francisco in 1958,1958.26,St. Francis of Assisi (Feeding the Birds),"78"" H X 35"" W",Bronze,Public Display,Fragrance Garden,1199 9th Ave.,,District 5,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
1987,"Kogure, Kimiko",Glass,Stained glass,Trocadero Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,1987.44.t,Stern Grove Trocadero Clubhouse [first floor window],35 x 22 in.,Stained glass on wood,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1903,"Putnam, Arthur",Concrete,Cast concrete,Golden Gate Park,Collection of the City and County of San Francisco; Private commission,1903.2.2,Sphinx,96 1/2  x 60  x 144 in.,Cast concrete on concrete,Public Display,Southeast Of De Young Museum,"Hagiwara Tea Garden Drive, San Francisco, CA",,District 1,,,,,,,,,,
2010,"deSoto, Lewis",Cotton,cotton thread tapestries,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.14.1-16,Woven,,cotton thread tapestries,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1983,"Shunkai, Bundo",Granite,"Granite, black granite",Lincoln Park,Collection of the City and County of San Francisco; Gift of Mike Iwasaki to commemorate peace and amity between the United States and Japan.,1983.1.a-b,Peace Monument,144 x 144 x 144 in.,"Granite, black granite on mortared stones",Public Display,North Of Legion Of Honor,"34th Ave and El Camino Del Mar, San Francisco, CA 94121",,District 1,Automation,1,intersection,37.785668,-122.500376,POINT (-122.500376 37.785668),7,8,4,17
1938,"Ilyin, Peter",Oil,Oil,Arts Commission,Property of the City and County of San Francisco; Commissioned for the Golden Gate Exposition of 1939,1940.15.2,Untitled  (Two Views of San Francisco),156  x 108 in.,Oil on canvas,City Agency,,401 Van Ness,room 125,District 5,Department Data,,,37.779573,-122.42101,POINT (-122.42101 37.779573),21,4,11,9
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.e,Los Ninos del Sol,21 x 117 in.,Glazed ceramic tile on cement,Public Display,Exterior Retaining Wall,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1993,"Hasson, Bruce",Aluminum,Cast aluminum,Polk-Bush Garage,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Polk-Bush Garage,1993.6.a-lll,Trolleys,Varies,Cast aluminum,Public Display,"2Nd, 3Rd, And 4Th Floors","1399 Bush St, San Francisco, CA 94109",,District 3,Automation,1,parcel,37.788619,-122.420007,POINT (-122.420007 37.788619),50,4,3,21
2007,"Saulls, Vicki",Concrete,Cast concrete aggregate,Koret Children's Quarters,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Koret Children's Quarters,2007.34.4,Untitled [pelican],19  x 48  x 19 in.,Cast concrete aggregate,Public Display,,"Martin Luther King Jr. Dr. & Bowling Green Dr., San Francisco, CA",,District 5,,,,,,,,,,
2013,"Saunders, Ron Moultrie",Photogram,Photogram,San Francisco Public Library Bayview Branch,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Bayview Branch,2014.2.a,Spirit and Nature Dancing Together (panel 1 of 4),60  x 48 in.,Photogram on porcelain enamel panel,City Agency,,"5075 3rd St, San Francisco, CA 94124",,District 10,Automation,1,range_interpolation,37.732565,-122.391215,POINT (-122.391215 37.732565),86,2,9,1
2007,"Kennedy, Deborah",Steel,Painted stainless steel,Sunnyside Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,2008.1.a,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Public Display,Playground,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
2012,"Crutcher, Colette","Ceramic Tile, Crockery, Glass, mirror, Grout, Cement","Ceramic tile, crockery, glass, recycled mirrors, grout and cement board",Betty Ann Ong Chinese Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Betty Ann Ong Chinese Recreation Center,2012.1.c,Plaything of the Wind [dragon kite],54 x 96 x 4 in.,"Ceramic tile, crockery, glass, recycled mirrors, grout and cement board",Public Display,Playground Exterior South Wall,1199 Mason St.,,District 3,Department Data,,,37.7942364,-122.4116283,POINT (-122.4116283 37.7942364),16,6,3,21
1966,"Marini, Marino",Bronze,Bronze,Maritime Plaza,Collection of the City and County of San Francisco; Purchased through a project of the Redevelopment Agency for the Golden Gateway Plaza,1966.22,Bronze Horse,66 1/2 x 67 x 26 1/2 in.,Bronze on granite,Public Display,Northwest Corner,"between Clay and Washington St., San Francisco, CA",,District 3,,,,,,,,,,
2000,"Garcia, Rupert",Ceramic Tile,Ceramic Tile,International Terminal,Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,2000.16,Bird Technology,204  x 300 in.,Ceramic Tile,SFO,Departures Gate G102,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2009,"deSoto, Lewis",Cotton,cotton thread tapestry,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.14.3,1909: President Theodore Roosevelt Visits the Relief Home at Laguna Honda,,cotton thread tapestry,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1934,"Howard, John Langley",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.2,California Industrial Scenes,120 x 288 in.,Fresco,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2009,Wowhaus,Bronze,Bronze,Sunnyside Conservatory,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,2009.7.5,Sunnyside Menagerie [trilogator],8 x 5 1/4 x 3/4 in.,Bronze on concrete,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1971,"VandenBerge, Peter",Ceramic Tile,Glazed ceramic tile,George Christopher Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for George Christopher Playground,1971.45.b,Untitled,92 x 27 x 3 1/2 in.,Glazed ceramic tile,City Agency,Clubhouse Interior,5210 Diamond Heights Blvd.,,District 8,Department Data,,,37.7434701,-122.4405504,POINT (-122.4405504 37.7434701),57,9,5,10
2007,"Saulls, Vicki",Concrete,Cast concrete aggregate,Koret Children's Quarters,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Koret Children's Quarters,2007.34.2,Untitled [purple crab],28  x 28  x 35 in.,Cast concrete aggregate,Public Display,,"Martin Luther King Jr. Dr. & Bowling Green Dr., San Francisco, CA",,District 5,,,,,,,,,,
2008,"Zed, Dana",Glass,20 handmade glass panels,Portola Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public LIbrary Portola Branch,2008.11.a-d,California Wildflowers,72 x 24 x 2 in.,20 handmade glass panels on 4 stainless steel structural frames,Public Display,Main Reading Room,"380 Bacon St, San Francisco, CA 94134",,District 9,Automation,1,parcel,37.727114,-122.406362,POINT (-122.406362 37.727114),91,2,2,25
1987,"Kogure, Kimiko",Glass,Stained glass,Trocadero Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,1987.44.k,Stern Grove Trocadero Clubhouse [second floor window],40 x 30 in.,Stained glass on wood,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1957,"Di Colbertaldo, Vittorio",Bronze,Bronze,Coit Tower,Collection of the City and County of San Francisco; Gift to the City of San Francisco by the Italian community of San Francisco,1957.27,Christopher Columbus,12' tall marble surround 24',Bronze,Public Display,Parking Lot,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.c,Los Ninos del Sol,62 x 9 in.,Glazed ceramic tile on cement,Public Display,23Rd St. Entrance,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1981,"Adams, Mark",Wool,Flat weave wool tapestry,Terminal 2,Purchased by the San Francisco Art Commission for the San Francisco International Airport,1985.5.1,Pond in Golden Gate Park (The Garden Tapestries),96 x 84 in.,Flat weave wool tapestry,SFO,Departures Meeting Area,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2015,"Otterness, Tom",Bronze,Bronze,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.12.b,Mother with Children with Hearts [Walking Heart Figure w/Hat],13 x 11 1/4 x 8 in.,Bronze,City Agency,Acute Care Unit Pedestrian Walkway Portrero Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
1989,"Heavenston, Martha","ceramic tile, Cement, plastic Mixture, Polyurethane Foam, plastic","ceramic tile, cement, plastic mixture, polyurethane foam, and fiberglass cloth",Gene Friend Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,1989.25.a,A World View [tiger],60 x 65 x 18 in.,"ceramic tile, cement, plastic mixture, polyurethane foam, and fiberglass cloth on concrete",Public Display,Playground,"270 6th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.778565,-122.406,POINT (-122.406 37.778565),32,1,10,34
2007,"Saulls, Vicki",Concrete,Cast concrete aggregate,Koret Children's Quarters,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Koret Children's Quarters,2007.34.3,Untitled [pink crab],22  x 32  x 28 in.,Cast concrete aggregate,Public Display,,"Martin Luther King Jr. Dr. & Bowling Green Dr., San Francisco, CA",,District 5,,,,,,,,,,
2003,"Poethig, Johanna","Glass,  Ceramic Tile, Grout","Glass and ceramic tile, sanded and unsanded grout",Rochambeau Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commissionfor the Rochambeua Playground,2003.7.a,Play Ball (Tennis),103 x 72 x 72 in.,"Glass and ceramic tile, sanded and unsanded grout on concrete",Public Display,24Th St. Entrance Walkway,"238 25th Ave, San Francisco, CA 94121",,District 1,Automation,1,range_interpolation,37.785031,-122.484956,POINT (-122.484956 37.785031),2,8,4,29
2006,"Margrill, Anita and Nagasawa, Nobuho",Steel,Painted steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.5.1,Untitled (Pole-mounted sculpture),480 x 36 x 36 in.,Painted steel,Public Display,3Rd And Mission Rock St.,"3rd St and Mission Rock St, San Francisco, CA 94158",,District 6,Automation,0.81,intersection,37.77293,-122.389717,POINT (-122.389717 37.77293),34,1,10,4
1985,"Polk, James",Iron,Iron,,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the16th and Hoff Garage,1985.48.a-i,Untitled,"Three gates each 113"" h x 190"" w x 5"" d; six railings each approx. 36"" h x 190"" w x 5"" d",Iron on concrete,Public Display,External Facade,"16th St, San Francisco, CA 94103",,District 9,Automation,1,street_center,37.765465,-122.415196,POINT (-122.415196 37.765465),53,3,2,20
2015,"Ellingson, Amy","Mosaic tile",Mosaic,Terminal 3 East,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission and the Airport Commission for the San Francisco International Airport,2016.23,Untitled (Large Variation),120 x 1308 in.,Mosaic,SFO,Post-Security,Concourse,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1940,"Schweigardt, Frederick W.",Bronze,Bronze,Golden Gate Bridge,Commissioned by the Golden Gate Bridge and Highway District,1940.2,Joseph B. Strauss (1870-1938) Memorial,115 x 96 x 96 in.,Bronze on concrete,Public Display,Southeast Visitor Area,"1000 Great Hwy, San Francisco, CA 94122",,District 2,Automation,1,parcel,37.769815,-122.510542,POINT (-122.510542 37.769815),9,8,4,12
